videoId,publishedAt,likeCount,video_title,hashtags,text,labelling 
LWWmzm9gNlA,2025-05-14T17:03:38Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,lebih sering liat user pajero fortuner dan kijang ugal ugalan asal serobot malah lcgc lebih sering tertib,2
LWWmzm9gNlA,2025-05-14T16:39:49Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,daru dulu dayhatsu di hina,3
LWWmzm9gNlA,2025-05-14T10:59:29Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"alasannya krna untuk pnumpang ful bntuk sprti celeng 
sesimpel itu kok
apa lagi yg tipe d  sudh celeng ban kyk tosa lagi ",3
LWWmzm9gNlA,2025-05-14T01:56:53Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,aku ngak nyangka masa awal lcgc yang non pajak dan ppn udah seburuk itu,3
LWWmzm9gNlA,2025-05-14T01:37:26Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,anjay daihatsu sigra tapi thumbnail nya toyota calya,2
LWWmzm9gNlA,2025-05-12T16:31:00Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,usernya yg ga beres oii,2
LWWmzm9gNlA,2025-05-12T11:44:27Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,bagi yg minimal bs beli mbl 500jt keatas pasti akan mencaci kualitas mbl ini. tp kalau yg uangnya hanya bs pas beli mbl dibwh 200jt atau bahkan hanya bs nyicil ya punya mbl ini ud beryuskur. walaupun kalau mau beli mbl barunya ini bagusan ambl 1/2nya ud bs dpt mbl bekas lain yg kualitasnya lbh baik.,2
LWWmzm9gNlA,2025-05-12T09:43:30Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,bagi yg otaknya ngk rasional mobil apapun akan jelek,2
LWWmzm9gNlA,2025-05-11T23:33:13Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"masalahnya di drivernya bukan di mobilnya.. dikarenakan harganya lebih terjangkau dibandingkan dengan yg lain, maka pengguna nya jg blm tau aturan di jalan gimana.bahasa kasarnya bawa yaaa tinggal bawa... modal nekat aja blm cukup... biasanya yg bawa slonong2 baru pegang kendaraan r4... klw udh biasa si kalem bawa nya",2
LWWmzm9gNlA,2025-05-11T11:37:15Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"apapun yg d buat toyota dan daihatsu tetep aj laku yg pastinya purna jualnya cepat dan harga jual ga terlalu jatuh parah..padahal kalo mau d bandingkan dgn honda..mitsubishi..nissan jauh lebih baik dr segi desain dan mesin.
sebenernya mbl sigra itu pengganti avanza tetapi avanza masih laku  pd wkt sigra lahir..dan akhirnya new avanza lahir hampir mirip sigra d lebarin dan d panjangin..",2
LWWmzm9gNlA,2025-05-11T10:45:52Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"pernah nyoba calya generasi pertama. pas  di tol kecepatan 70 kpj getarannya kayak 100 kpj, berisik banget, suara angin suara ban, suara mesin semua campur aduk. mungkin gen 2 dan seterusnya udah lebih baik.",3
LWWmzm9gNlA,2025-05-11T07:55:11Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"ahahah ada harga ada kualitas, beli mobil sesuai keuangan...",1
LWWmzm9gNlA,2025-05-11T05:48:47Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,*_padahal klw mereka beli rolls-royce nggak akan ada yg hujat loh.yakin gwa_*,2
LWWmzm9gNlA,2025-05-11T03:45:46Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"klo mendengar omongan orang,,tetap aj ada kurang nya,,jgnkn sigra,,yg diatas sigra aja bnyak yg di omongin,,yg kgk bgus ini yg kurang itu,,macam2 dah,,inti nya beli mobil itu utamakan kebutuhan bukan gaya gayaan,,
klo mau yg no hujat hujat,,beli ferarri ato lamborgini aj",2
LWWmzm9gNlA,2025-05-11T02:57:00Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"bukan mobil-nya min, tapi a man behind the wheel yg attitude-nya down to earth ",2
LWWmzm9gNlA,2025-05-11T02:38:25Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,mau bagus dan murah minta sama tuhan anjir,2
LWWmzm9gNlA,2025-05-11T01:16:03Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"sering di bilang yg punya lcgc baru belajar nyetir,btw supir2 bus truck gede banyak yg punya lcgc loh wkakaaka",2
LWWmzm9gNlA,2025-05-10T13:29:32Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,mobil itu tdk kuat,3
LWWmzm9gNlA,2025-05-10T09:32:55Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"ya,,,lumayan utk kebutuhan kaum mendang mending,...tksh sigra, gak begitu amat...kali,,",1
LWWmzm9gNlA,2025-05-10T09:14:15Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,fusebox kok ngak pernah bahas daihatsu luxio,2
LWWmzm9gNlA,2025-05-10T09:09:39Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,yang tak puas  itu sudah tahu makan yang ditelan singkong tapi ingin rasa tiramisu...,2
LWWmzm9gNlA,2025-05-10T05:40:01Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"driver sigra/cayla , puter balik di jalan dengan tiga lajur tapi makan lajur sampe paling pinggir. kan tolol",3
LWWmzm9gNlA,2025-05-10T05:12:05Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,sigra saya mampu bawa beras 850 kg,1
LWWmzm9gNlA,2025-05-10T04:30:21Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"kalau gue sih sebener nya gak benci sama cayla/sigra kalau dari segi mobil. gue lebih benci ke user nya aja, kadang di jalan ada aja gitu tingkah nya kalau lagi nyetir. entah belok asal belok, kadang zigzag, dan masih banyak lagi. memang gak semua user cayla/sigra begitu, banyak juga user mobil lain kelakuan nya sama. cuma dari sepengalaman pribadi lebih banyak user mobil cayla/sigra yg kalau di jalan tingkah laku nya absurd bin ajaib.",2
LWWmzm9gNlA,2025-05-10T04:05:26Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,bismillah semoga bisa segera terbeli,2
LWWmzm9gNlA,2025-05-10T03:14:36Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"sigra murah ,pajek terjangkau n irit daripda mobil mahal nanti sambat bayar pajek n bbm",1
LWWmzm9gNlA,2025-05-09T11:18:52Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"aku ga paham mobil bang 
tapi aku ikut ayahku naik mobil calya perasaanku biasa aja 
kaya naik mobil lain nya",1
LWWmzm9gNlA,2025-05-09T09:12:07Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,pake ini ke bandung aja ngempos tenaganya,3
LWWmzm9gNlA,2025-05-09T07:52:11Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"boil pertama tahun 2016 sampe gw ngetik ini masih ada mobilnya di parkiran .
trimakasih daihatsu membuat sigra . 
saya jadi punya 2rumah . dan tabungan ratusan juta . 
gak salah pilih . mobil irit . pajak murah . spearpart melimpah . 
cukup untuk 3 anak 1 istri .",1
LWWmzm9gNlA,2025-05-09T07:48:19Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"sebagian pengendara lcgc adalah pengendara motor yg naik kelas dari roda dua ke roda empat..
maka mental berkendara roda dua masih dipakai diroda empat..
karena baru naik kelas maka jd okb dikampungnya merasa org paling kaya karena tetangga sekitar msh naik motor yg parahnya ego itu terbawa dijalan raya..
akibat beli secara kredit jd dijalan nguber setoran seperti dia sendiri yg nyari duit dijalan..

itulah alasan n ciri2 pengendara sebagian pengendara lcgc",3
LWWmzm9gNlA,2025-05-08T19:15:23Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,perasaan saya tidak ada yang menghujat mobil sigra.....,2
LWWmzm9gNlA,2025-05-08T17:59:51Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"dari pada nunggu esemka,,,dak ada kabar",2
LWWmzm9gNlA,2025-05-08T05:52:49Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,habis beli calya 2019 lumyn bgus kk mobiny..drpd yg tua2 mgokn,1
LWWmzm9gNlA,2025-05-07T12:45:39Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,daihatsu luxio bang,2
LWWmzm9gNlA,2025-05-07T04:50:55Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"klopun ada budget 115 juta sepertinya avanza second 2012 - 2016 bisa jadi pilihan worth it dibandingkan beli lcgc calsig, klo masalah irit-iritan ya memang irit lcgc, namun masih terbilang irit juga kok mobil avanza yg rwd, 7 seaternya masih masuk akal sih buat orang dewasa klo avanza. serta dibeberapa case jalanan di indonesia yg menguntungkan rwd",2
LWWmzm9gNlA,2025-05-07T03:48:57Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"beli sigra / calya baru secara cash.
 mending beli avanza tua th2010 mesin badak ",2
LWWmzm9gNlA,2025-05-07T03:21:51Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"kontennya isinya penuh sakit hati, mungkin marketing toko sebelah'",2
LWWmzm9gNlA,2025-05-07T03:09:08Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,nice,1
LWWmzm9gNlA,2025-05-07T02:16:25Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,uda murahan songong pula user nya,3
LWWmzm9gNlA,2025-05-07T00:53:13Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"intinya tetap bersyukur, keluarga gak kehujanan gak kepanasan itu sudah nikmat, untuk sekarang mungkin sanggupnya sigra mudah2an kalo ada rezeki lagi baru upgrade ke atas lagi",1
LWWmzm9gNlA,2025-05-07T00:33:39Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,sigra dan calya satu pabrik,2
LWWmzm9gNlA,2025-05-06T23:30:13Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"modal ngerental, pakai unit ini body ringgan enak kalau speeding dan ugal, gak enaknya saat berisi penumpang full lajunya lemot bbm ikut boros. mau di hujat gak juga sih wong cuman tes unit via rental ",3
LWWmzm9gNlA,2025-05-06T21:15:00Z,2,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"sebenci""nya orang sama sigra, pasti klo duit pas""an yg penting ga keujanan demi keluarga. tetep dipilih juga nih mobil, termasuk gw juga tetep minat beli mobil ini ga dengerin kata orang yg penting irit, pajak ga begitu gede, ga keujanan. ",1
LWWmzm9gNlA,2025-05-06T17:35:47Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,mobil tangguh dsn bandel,1
LWWmzm9gNlA,2025-05-06T15:23:20Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,sama wuling convero mending mana,2
LWWmzm9gNlA,2025-05-06T13:46:15Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,bikin pengendaranya menjadi biadab,3
LWWmzm9gNlA,2025-05-06T08:16:38Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,komentar dari kompetitor.. nich,2
LWWmzm9gNlA,2025-05-06T04:48:12Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,di daerahku 192 jt yg type r. baru nya,2
LWWmzm9gNlA,2025-05-05T23:20:51Z,2,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,kesan mobil ojol kental banget bahkan saat pemilik tidak meng ojek/taksi online di jalan tetap dikira narik taksi online. tongkat persneling di atas/di dashboard membuat sulit adaptasi. rem tangan keras pakai tombol juga sulit di operasikan. ac  angib blower di barisan belakang menambah kesan mobil dengan biaya produksi paling murah.,3
LWWmzm9gNlA,2025-05-05T22:29:56Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,penggerak roda depan bnyak yg gak laku...,2
LWWmzm9gNlA,2025-05-05T16:29:15Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,min bahas lampu aksesoris yg menyilaukan pengendara lain,2
LWWmzm9gNlA,2025-05-05T14:55:25Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,kebanyakan buat travel,3
LWWmzm9gNlA,2025-05-05T12:42:16Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,kalo gak salah apa benar daihatsu dan toyota teciduk skandal uji keselamatan dan memanipulasi data mobil. juga tidak ada perlindungan fitur dan standar keselamatan untuk kendaraan yg masuk ke indo,2
LWWmzm9gNlA,2025-05-05T10:25:03Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"sama juga dengan toyota calya dong , calya  = sigra",2
LWWmzm9gNlA,2025-05-05T09:55:37Z,26,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"banyak yg iri dgn mobil sigra ,karena laris manis dipasaran",1
LWWmzm9gNlA,2025-05-05T08:32:08Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"enjoy - enjoy aja,.yang penting gak kehujanan...",1
LWWmzm9gNlA,2025-05-05T08:07:25Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"karena yg hujat bukin konten ini lagi ngiri kok bisa laku banyak, jgn jgn supaya sigra nggak laku",1
LWWmzm9gNlA,2025-05-05T04:03:40Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"ternyata gibah dengan bahasa yang santun itu lebih menusuk yaa, elegan sekali marah-marahnya, akan saya coba di kehidupan sehari-hari, terimakasih fuse box!",2
LWWmzm9gNlA,2025-05-05T02:43:03Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"ini salah satu mobil yg susah di tebak pergerakannya sama pengendara lain...
kalo belok2 patah2 dan ga jelas...
entha bawaan mobilnya atau karena usernya...",3
LWWmzm9gNlA,2025-05-05T00:38:16Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"1 kata admin arogan ha ?
keknya admin naik awan kinton, ga pernah liat di tol jalan sampe 150km/jam user apa bsa baca max di tol brp ?
nyalip dari kiri gas2 strobo bel2 user apa ?
gang kecil bel2 nyungsep2 ga mau kena macet user apa ?
wajar sih admin nya ga bsa baca karena user apa 
baca nyalip jalur kanan dan kecepatan max aja ga bsa sok2 an bikin konten jadi wajar dibilang user lcgc aneh, yg aneh itu beli mobil tapi ga bsa baca dan arogan.
gua bawa motor aja emosi di pepet2 ampe mereka maksa adu banteng ama pemotor apalagi bawa mobil di tol ama user2 inova pajero fort dll termasuk sang buta huruf admin.",2
LWWmzm9gNlA,2025-05-05T00:24:10Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"yg bikin mahal adalah pajaknya, tapi menurut saya ini mobil menang di iritnya saja",1
LWWmzm9gNlA,2025-05-05T00:08:57Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,kapan nih calsig ada all newnya,2
LWWmzm9gNlA,2025-05-04T23:51:36Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"gue tu benci bukan mobil nya tapi pengendara sigra dan calya yang sok ngebut,, sok mobil kuat,,",3
LWWmzm9gNlA,2025-05-04T17:01:18Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"tapi kalau dibandingkan sama rivalnya yaitu datsun go+ panca, sigra ini duduk baris ketiganya lebih manusiawi dibanding mobil itu",1
LWWmzm9gNlA,2025-05-04T16:42:48Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"naik xenia kecepatan 80-100km/jam di tol aja udah deg-degan tiba tiba ada lcgc ngacir, langsung istigfar.",5
LWWmzm9gNlA,2025-05-04T16:26:54Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"pemilik terbanyak sigra & calya saat ini adalah pt tpi satu grup dengan grab,wajar kalo pengemudi nya asal2 an karena unit bukan punya mereka sendiri alias sewa,makanya banyak yg gamerasa memiliki,ga kalah sama angkot cara vawa nya 
.
saya pernah ada musibah nabrak trotoar yg keluar kena marka jalan langsung berserak dan keluar airbag padahal kecepatan 50km/h apron mundur,shock patah,as roda lepas fender keriting sampe pintu gabisa ke buka",2
LWWmzm9gNlA,2025-05-04T16:02:39Z,1,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"masalahnya ini mobil murah yang murahan, karena sebenarnya modal nya jauh lebih murah dari harga jual nya, dan produsen sebenarnya mengambil untung banyak dari penjualan nya yg laris, hanya mementingkan cuan daripada kualitas. jika dibanding brand suzuki yg punya lcgc espresso atau igniz yg harga murah tapi kualitas nya cukup baik, tapi entah knp gak laris, karena masih bnyk org bodoh di indonesia yg masih mindset yg penting toyota",3
LWWmzm9gNlA,2025-05-04T15:25:01Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,mobil yg meresahkan saat di jalan,3
LWWmzm9gNlA,2025-05-04T12:34:09Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"klo di dpn ada calya sigra wajib ekstra waspada,suka rem dadakan di dpn gang",3
LWWmzm9gNlA,2025-05-04T08:11:42Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"kalian2 yang ngatain pengendara lcgc serampangan itu berarti cuma lihat2 video yg ada di sosmed. faktanya di jalan saya lebih sering ketemu mobil2 yg kelasnya diatas lcgc berlaku serampangan. kalau masih menyangkal juga karena pendapat saya opini doang gaada buktinya, oke. gaperlu turun ke jalan seharian, silahkan cek akun2 dashcam atau cctv dan coba hitung sendiri perbandingan berapa kejadian yg melibatkan lcgc dan mobil non-lcgc. dan selalu tiap postingan kejadian lcgc rame pasti hujatannya, sedangkan non lcgc cenderung lebih sepi.",1
LWWmzm9gNlA,2025-05-04T08:04:12Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"saya bukan pengendara sigra, tapi kalau dibilang user sigra ugal-ugalan kok kayaknya gak fair, yang sering saya temui di jalanan mau di tol atau arteri justru pengendara suv yang sok jagoan, bukan lcgc",1
LWWmzm9gNlA,2025-05-04T05:01:02Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,kebanyakan dipakai untuk kendaraan online,1
LWWmzm9gNlA,2025-05-04T04:22:07Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,sigra dan calya sih,3
LWWmzm9gNlA,2025-05-04T02:44:50Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,ga setuju...saya cinta sigra 1.000 cc type m..iriiiit banget ac nya dingin...soal kenyamanan tergantung cara bawa nya bukan dari mobilnya...saya pernah naik mbl yg lbh mahal  tapi supirnya asal bawanya ya tetep mual,1
LWWmzm9gNlA,2025-05-04T02:28:46Z,0,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",#mobilsigra #mobilmurah #mobillcgc ,"mobil untuk kebanyakan orang, yang hanya tau ngegas mobil",2
